gene	set
IFFO1	DTU.not.DTE
APBA3	DTU.not.DTE
ABHD5	DTU.not.DTE
PTBP1	DTU.not.DTE
PIK3C2A	DTU.not.DTE
PLAUR	DTU.not.DTE
ANLN	DTU.not.DTE
CEP68	DTU.not.DTE
ERCC1	DTU.not.DTE
SLC25A39	DTU.not.DTE
ANGEL1	DTU.not.DTE
MAMLD1	DTU.not.DTE
TACC3	DTU.not.DTE
UFL1	DTU.not.DTE
MDH1	DTU.not.DTE
COX15	DTU.not.DTE
ZMYND11	DTU.not.DTE
MATR3	DTU.not.DTE
STMN4	DTU.not.DTE
GLT8D1	DTU.not.DTE
ATP2C1	DTU.not.DTE
RUFY3	DTU.not.DTE
CXorf56	DTU.not.DTE
TTC27	DTU.not.DTE
PHLDB1	DTU.not.DTE
NCDN	DTU.not.DTE
OSBPL5	DTU.not.DTE
FHL1	DTU.not.DTE
ZDHHC6	DTU.not.DTE
RNH1	DTU.not.DTE
RB1CC1	DTU.not.DTE
AKAP11	DTU.not.DTE
STRAP	DTU.not.DTE
AGPAT4	DTU.not.DTE
IFNGR1	DTU.not.DTE
VEZT	DTU.not.DTE
BRD9	DTU.not.DTE
SNX1	DTU.not.DTE
BCLAF1	DTU.not.DTE
HMGB3	DTU.not.DTE
NUP160	DTU.not.DTE
BAK1	DTU.not.DTE
FAM13B	DTU.not.DTE
ARID4A	DTU.not.DTE
FUT8	DTU.not.DTE
PIAS1	DTU.not.DTE
SLC4A7	DTU.not.DTE
APBA2	DTU.not.DTE
RNF19A	DTU.not.DTE
SH3YL1	DTU.not.DTE
NSMAF	DTU.not.DTE
ADSS2	DTU.not.DTE
TUBG2	DTU.not.DTE
CLEC16A	DTU.not.DTE
DNAH5	DTU.not.DTE
SPDL1	DTU.not.DTE
MED17	DTU.not.DTE
TRIT1	DTU.not.DTE
CTNNA1	DTU.not.DTE
PHKA2	DTU.not.DTE
GPM6B	DTU.not.DTE
ATP6V1H	DTU.not.DTE
C12orf4	DTU.not.DTE
FAM184B	DTU.not.DTE
MAP4	DTU.not.DTE
GOPC	DTU.not.DTE
HDAC9	DTU.not.DTE
CC2D2A	DTU.not.DTE
SNX29	DTU.not.DTE
LMO3	DTU.not.DTE
CELF2	DTU.not.DTE
FAM120A	DTU.not.DTE
COL9A2	DTU.not.DTE
KITLG	DTU.not.DTE
ERCC8	DTU.not.DTE
NEDD4L	DTU.not.DTE
DKK3	DTU.not.DTE
LIMA1	DTU.not.DTE
FAM160A2	DTU.not.DTE
THOC3	DTU.not.DTE
PLEKHA5	DTU.not.DTE
MSMO1	DTU.not.DTE
TTC17	DTU.not.DTE
MRTO4	DTU.not.DTE
NNAT	DTU.not.DTE
MCF2L2	DTU.not.DTE
AP5M1	DTU.not.DTE
SDCCAG8	DTU.not.DTE
KIF1B	DTU.not.DTE
SYNE2	DTU.not.DTE
FAM168A	DTU.not.DTE
NOP58	DTU.not.DTE
SZRD1	DTU.not.DTE
CUL1	DTU.not.DTE
EIF2AK2	DTU.not.DTE
PUM2	DTU.not.DTE
MTA3	DTU.not.DTE
CDK14	DTU.not.DTE
PPP1R12A	DTU.not.DTE
CAMK2B	DTU.not.DTE
CROCC	DTU.not.DTE
ATP2B4	DTU.not.DTE
FLYWCH1	DTU.not.DTE
TARBP1	DTU.not.DTE
MXD1	DTU.not.DTE
CDK17	DTU.not.DTE
PSD	DTU.not.DTE
CTDP1	DTU.not.DTE
WNK1	DTU.not.DTE
RIMBP2	DTU.not.DTE
BCAT1	DTU.not.DTE
MON2	DTU.not.DTE
GPBP1	DTU.not.DTE
ELMO2	DTU.not.DTE
POLD1	DTU.not.DTE
EPN1	DTU.not.DTE
MTMR1	DTU.not.DTE
GPC1	DTU.not.DTE
LIMCH1	DTU.not.DTE
INTS13	DTU.not.DTE
TM7SF3	DTU.not.DTE
LPAR2	DTU.not.DTE
SUGP2	DTU.not.DTE
SNCAIP	DTU.not.DTE
PMS1	DTU.not.DTE
HMG20B	DTU.not.DTE
ZNF76	DTU.not.DTE
GNAI3	DTU.not.DTE
IPO5	DTU.not.DTE
WDR3	DTU.not.DTE
PKN2	DTU.not.DTE
ANKRD44	DTU.not.DTE
KARS1	DTU.not.DTE
TBC1D22B	DTU.not.DTE
SPEN	DTU.not.DTE
ZC3H15	DTU.not.DTE
MAP2K4	DTU.not.DTE
SNAP91	DTU.not.DTE
CYB5R4	DTU.not.DTE
TBC1D1	DTU.not.DTE
PPP2R5A	DTU.not.DTE
ELAVL1	DTU.not.DTE
KDM4A	DTU.not.DTE
ELOVL1	DTU.not.DTE
MPPED2	DTU.not.DTE
EML1	DTU.not.DTE
TRMT11	DTU.not.DTE
MTFR1	DTU.not.DTE
IDI1	DTU.not.DTE
NEO1	DTU.not.DTE
CACNB1	DTU.not.DTE
TRO	DTU.not.DTE
PDZD4	DTU.not.DTE
COASY	DTU.not.DTE
MEF2A	DTU.not.DTE
GRIPAP1	DTU.not.DTE
IP6K2	DTU.not.DTE
SIRT2	DTU.not.DTE
PPP2R5B	DTU.not.DTE
KCNAB2	DTU.not.DTE
ATP1B3	DTU.not.DTE
PFN2	DTU.not.DTE
SLC44A1	DTU.not.DTE
EXOC5	DTU.not.DTE
DGCR2	DTU.not.DTE
ZXDC	DTU.not.DTE
JMJD6	DTU.not.DTE
CDC42	DTU.not.DTE
ING3	DTU.not.DTE
TRIB2	DTU.not.DTE
MBD3	DTU.not.DTE
SLC6A15	DTU.not.DTE
ACTN1	DTU.not.DTE
EPN2	DTU.not.DTE
PTPN18	DTU.not.DTE
ALDH3A2	DTU.not.DTE
TFRC	DTU.not.DTE
RHOBTB1	DTU.not.DTE
CHFR	DTU.not.DTE
NFATC3	DTU.not.DTE
ACADVL	DTU.not.DTE
FBXW11	DTU.not.DTE
AP1M1	DTU.not.DTE
NLE1	DTU.not.DTE
FERMT2	DTU.not.DTE
IGF2BP2	DTU.not.DTE
MAP3K13	DTU.not.DTE
PICALM	DTU.not.DTE
CLASP1	DTU.not.DTE
CLNS1A	DTU.not.DTE
EED	DTU.not.DTE
TSG101	DTU.not.DTE
NCBP3	DTU.not.DTE
MGLL	DTU.not.DTE
NTN4	DTU.not.DTE
ZNF532	DTU.not.DTE
LMAN1	DTU.not.DTE
ENO1	DTU.not.DTE
TIMM21	DTU.not.DTE
ADD2	DTU.not.DTE
RASAL2	DTU.not.DTE
ZNF37A	DTU.not.DTE
MARK3	DTU.not.DTE
FRYL	DTU.not.DTE
EXOSC7	DTU.not.DTE
KIFAP3	DTU.not.DTE
REXO2	DTU.not.DTE
UNG	DTU.not.DTE
KLHL20	DTU.not.DTE
PLXNA2	DTU.not.DTE
SPAG5	DTU.not.DTE
ANKRD13A	DTU.not.DTE
TPD52	DTU.not.DTE
RAP1GAP	DTU.not.DTE
ARHGEF1	DTU.not.DTE
PAK3	DTU.not.DTE
DCX	DTU.not.DTE
DYNC1I2	DTU.not.DTE
SIRT6	DTU.not.DTE
ACTN2	DTU.not.DTE
JADE1	DTU.not.DTE
MAP2	DTU.not.DTE
PIAS2	DTU.not.DTE
AMPH	DTU.not.DTE
MCCC1	DTU.not.DTE
N4BP2	DTU.not.DTE
PPP2R5C	DTU.not.DTE
MLLT10	DTU.not.DTE
ADCYAP1R1	DTU.not.DTE
VDAC3	DTU.not.DTE
PCM1	DTU.not.DTE
CBFA2T2	DTU.not.DTE
SDF4	DTU.not.DTE
RUNX1T1	DTU.not.DTE
FDFT1	DTU.not.DTE
CARMIL1	DTU.not.DTE
EPB41L2	DTU.not.DTE
MOXD1	DTU.not.DTE
STX7	DTU.not.DTE
CLDND1	DTU.not.DTE
HSP90AA1	DTU.not.DTE
DLGAP4	DTU.not.DTE
OSTM1	DTU.not.DTE
PCNP	DTU.not.DTE
EXD2	DTU.not.DTE
MEF2C	DTU.not.DTE
DELE1	DTU.not.DTE
PCDHA6	DTU.not.DTE
SMARCD3	DTU.not.DTE
BZW1	DTU.not.DTE
CCNT2	DTU.not.DTE
FAM135A	DTU.not.DTE
EPB41L3	DTU.not.DTE
NFE2L1	DTU.not.DTE
ERC1	DTU.not.DTE
DOP1A	DTU.not.DTE
LYRM2	DTU.not.DTE
ULK2	DTU.not.DTE
PDS5B	DTU.not.DTE
OXCT1	DTU.not.DTE
RRAGB	DTU.not.DTE
ZNF416	DTU.not.DTE
ZNF264	DTU.not.DTE
YTHDC1	DTU.not.DTE
PPIE	DTU.not.DTE
REST	DTU.not.DTE
EIF3I	DTU.not.DTE
COL16A1	DTU.not.DTE
CD59	DTU.not.DTE
HACE1	DTU.not.DTE
CPNE3	DTU.not.DTE
RRN3	DTU.not.DTE
CTTN	DTU.not.DTE
EPS15	DTU.not.DTE
ATG16L1	DTU.not.DTE
POMGNT1	DTU.not.DTE
NFX1	DTU.not.DTE
RBM22	DTU.not.DTE
ZFAND6	DTU.not.DTE
PPP1R15A	DTU.not.DTE
PIGS	DTU.not.DTE
SH3BP2	DTU.not.DTE
ADD1	DTU.not.DTE
GMCL1	DTU.not.DTE
GNAS	DTU.not.DTE
DNM1L	DTU.not.DTE
DNMT3B	DTU.not.DTE
EPB41L1	DTU.not.DTE
DOCK9	DTU.not.DTE
ANKRD10	DTU.not.DTE
DOCK3	DTU.not.DTE
ATRN	DTU.not.DTE
FKBP1A	DTU.not.DTE
CPXM1	DTU.not.DTE
SNX5	DTU.not.DTE
RPL6	DTU.not.DTE
ANAPC5	DTU.not.DTE
SLC23A2	DTU.not.DTE
KDM2B	DTU.not.DTE
KIF16B	DTU.not.DTE
FUS	DTU.not.DTE
CDIP1	DTU.not.DTE
GANAB	DTU.not.DTE
MLF2	DTU.not.DTE
NECAP1	DTU.not.DTE
GPATCH2L	DTU.not.DTE
LTBP4	DTU.not.DTE
PAPOLA	DTU.not.DTE
PCBP4	DTU.not.DTE
STRN4	DTU.not.DTE
MUL1	DTU.not.DTE
SPG21	DTU.not.DTE
GNPTG	DTU.not.DTE
KIF4A	DTU.not.DTE
EXOC1	DTU.not.DTE
OSBPL8	DTU.not.DTE
PUS7	DTU.not.DTE
NRCAM	DTU.not.DTE
ITGA6	DTU.not.DTE
RAPGEF4	DTU.not.DTE
CD200	DTU.not.DTE
PPP2R3C	DTU.not.DTE
G2E3	DTU.not.DTE
TINF2	DTU.not.DTE
SEMA6A	DTU.not.DTE
TYRO3	DTU.not.DTE
SNAP23	DTU.not.DTE
MYL6	DTU.not.DTE
AGO1	DTU.not.DTE
MFSD11	DTU.not.DTE
DPYSL2	DTU.not.DTE
ECHDC1	DTU.not.DTE
LRRFIP2	DTU.not.DTE
HDAC6	DTU.not.DTE
AAAS	DTU.not.DTE
CBX5	DTU.not.DTE
SUCO	DTU.not.DTE
SORBS1	DTU.not.DTE
BRPF3	DTU.not.DTE
TMEM14A	DTU.not.DTE
HSP90AB1	DTU.not.DTE
HNRNPH3	DTU.not.DTE
ABL1	DTU.not.DTE
SH3GLB1	DTU.not.DTE
CDC7	DTU.not.DTE
ABLIM1	DTU.not.DTE
PALMD	DTU.not.DTE
MAST3	DTU.not.DTE
MZF1	DTU.not.DTE
MYO9B	DTU.not.DTE
CIRBP	DTU.not.DTE
ARVCF	DTU.not.DTE
KLHL22	DTU.not.DTE
MED15	DTU.not.DTE
LZTR1	DTU.not.DTE
PPIL2	DTU.not.DTE
SNRPD3	DTU.not.DTE
TOP3B	DTU.not.DTE
GRK3	DTU.not.DTE
GGA1	DTU.not.DTE
SEZ6L	DTU.not.DTE
HPS4	DTU.not.DTE
SNU13	DTU.not.DTE
TCF20	DTU.not.DTE
FBXO7	DTU.not.DTE
GTPBP1	DTU.not.DTE
POLDIP3	DTU.not.DTE
SBF1	DTU.not.DTE
LMF2	DTU.not.DTE
PACSIN2	DTU.not.DTE
RBFOX2	DTU.not.DTE
SYNGR1	DTU.not.DTE
TAB1	DTU.not.DTE
MTMR3	DTU.not.DTE
MIEF1	DTU.not.DTE
MYH9	DTU.not.DTE
TNRC6B	DTU.not.DTE
RANGAP1	DTU.not.DTE
POLR3H	DTU.not.DTE
HDAC10	DTU.not.DTE
FKBP3	DTU.not.DTE
SDR39U1	DTU.not.DTE
PRMT5	DTU.not.DTE
NIN	DTU.not.DTE
TRIM9	DTU.not.DTE
PSMC6	DTU.not.DTE
DDHD1	DTU.not.DTE
CNIH1	DTU.not.DTE
ITPK1	DTU.not.DTE
GALNT16	DTU.not.DTE
SRSF5	DTU.not.DTE
ZC3H14	DTU.not.DTE
VRK1	DTU.not.DTE
ACIN1	DTU.not.DTE
ARHGAP5	DTU.not.DTE
PLTP	DTU.not.DTE
TRPC4AP	DTU.not.DTE
ZMYND8	DTU.not.DTE
CSTF1	DTU.not.DTE
TPD52L2	DTU.not.DTE
NELFCD	DTU.not.DTE
ARFGAP1	DTU.not.DTE
CDC25B	DTU.not.DTE
RASSF2	DTU.not.DTE
CSNK2A1	DTU.not.DTE
HM13	DTU.not.DTE
TM9SF4	DTU.not.DTE
POFUT1	DTU.not.DTE
SAMHD1	DTU.not.DTE
NOP56	DTU.not.DTE
CELF4	DTU.not.DTE
SMCHD1	DTU.not.DTE
RNMT	DTU.not.DTE
LIPG	DTU.not.DTE
ANKRD12	DTU.not.DTE
NOL4	DTU.not.DTE
RBBP8	DTU.not.DTE
CSTF2	DTU.not.DTE
ATG4A	DTU.not.DTE
ALG13	DTU.not.DTE
WDR13	DTU.not.DTE
PLS3	DTU.not.DTE
SMARCA1	DTU.not.DTE
RBBP7	DTU.not.DTE
SLC25A14	DTU.not.DTE
SCML2	DTU.not.DTE
CDK16	DTU.not.DTE
USP11	DTU.not.DTE
HTATSF1	DTU.not.DTE
FGD1	DTU.not.DTE
PORCN	DTU.not.DTE
MAGED2	DTU.not.DTE
NALCN	DTU.not.DTE
HTR2A	DTU.not.DTE
DNAJC3	DTU.not.DTE
UGGT2	DTU.not.DTE
ARHGEF7	DTU.not.DTE
SUPT20H	DTU.not.DTE
KPNA3	DTU.not.DTE
TSC22D1	DTU.not.DTE
LYRM1	DTU.not.DTE
POLR2C	DTU.not.DTE
ZNF821	DTU.not.DTE
CYB5B	DTU.not.DTE
NDRG4	DTU.not.DTE
CMC2	DTU.not.DTE
NPRL3	DTU.not.DTE
HSDL1	DTU.not.DTE
NAGPA	DTU.not.DTE
COTL1	DTU.not.DTE
USP10	DTU.not.DTE
TSC2	DTU.not.DTE
UBE2I	DTU.not.DTE
CLUAP1	DTU.not.DTE
TOX3	DTU.not.DTE
RPGRIP1L	DTU.not.DTE
CDIPT	DTU.not.DTE
SYT17	DTU.not.DTE
CCP110	DTU.not.DTE
CORO2B	DTU.not.DTE
CSK	DTU.not.DTE
AP3B2	DTU.not.DTE
TMEM87A	DTU.not.DTE
GABPB1	DTU.not.DTE
DMXL2	DTU.not.DTE
BLOC1S6	DTU.not.DTE
SGK3	DTU.not.DTE
CSPP1	DTU.not.DTE
FZD3	DTU.not.DTE
INTS9	DTU.not.DTE
RIPK2	DTU.not.DTE
GDAP1	DTU.not.DTE
RAB2A	DTU.not.DTE
ZC2HC1A	DTU.not.DTE
UBR5	DTU.not.DTE
EEF1D	DTU.not.DTE
INTS10	DTU.not.DTE
TUBB4A	DTU.not.DTE
FCGRT	DTU.not.DTE
PIH1D1	DTU.not.DTE
TBC1D17	DTU.not.DTE
VRK3	DTU.not.DTE
OLFM2	DTU.not.DTE
SLC1A6	DTU.not.DTE
PLD3	DTU.not.DTE
HNRNPUL1	DTU.not.DTE
DMAC2	DTU.not.DTE
ATP1A3	DTU.not.DTE
PTPRS	DTU.not.DTE
PLPPR2	DTU.not.DTE
BCAT2	DTU.not.DTE
MAST1	DTU.not.DTE
ISYNA1	DTU.not.DTE
ARMC6	DTU.not.DTE
SUGP1	DTU.not.DTE
CADM4	DTU.not.DTE
AVL9	DTU.not.DTE
RASA4	DTU.not.DTE
PMPCB	DTU.not.DTE
HBP1	DTU.not.DTE
CBLL1	DTU.not.DTE
MTPN	DTU.not.DTE
H2AZ2	DTU.not.DTE
DNAJB6	DTU.not.DTE
CPVL	DTU.not.DTE
CHN2	DTU.not.DTE
GRB10	DTU.not.DTE
FKBP14	DTU.not.DTE
PLEKHA8	DTU.not.DTE
STX1A	DTU.not.DTE
EPHB6	DTU.not.DTE
CASP2	DTU.not.DTE
PTCD1	DTU.not.DTE
PTPRZ1	DTU.not.DTE
LSM5	DTU.not.DTE
PHF14	DTU.not.DTE
CHCHD3	DTU.not.DTE
BLVRA	DTU.not.DTE
URGCP	DTU.not.DTE
RHEB	DTU.not.DTE
PRKAG2	DTU.not.DTE
FSD1L	DTU.not.DTE
SPIN1	DTU.not.DTE
TMEM245	DTU.not.DTE
LHX6	DTU.not.DTE
PTGR1	DTU.not.DTE
DNM1	DTU.not.DTE
AK1	DTU.not.DTE
FUBP3	DTU.not.DTE
RAPGEF1	DTU.not.DTE
ZFAND5	DTU.not.DTE
HPS1	DTU.not.DTE
CXCL12	DTU.not.DTE
PLEKHA1	DTU.not.DTE
PALD1	DTU.not.DTE
ACTA2	DTU.not.DTE
SFXN3	DTU.not.DTE
FBXL15	DTU.not.DTE
ACBD5	DTU.not.DTE
SHOC2	DTU.not.DTE
CUL2	DTU.not.DTE
ZMIZ1	DTU.not.DTE
GIT1	DTU.not.DTE
UBTF	DTU.not.DTE
RAPGEFL1	DTU.not.DTE
RGS9	DTU.not.DTE
RAD51C	DTU.not.DTE
MTMR4	DTU.not.DTE
CDK5RAP3	DTU.not.DTE
CBX1	DTU.not.DTE
CAMTA2	DTU.not.DTE
MED31	DTU.not.DTE
FTSJ3	DTU.not.DTE
AKAP10	DTU.not.DTE
DDX5	DTU.not.DTE
PSMD11	DTU.not.DTE
KAT2A	DTU.not.DTE
PPP1R9B	DTU.not.DTE
LUC7L3	DTU.not.DTE
MPP2	DTU.not.DTE
PRKAR1A	DTU.not.DTE
IFT20	DTU.not.DTE
PMP22	DTU.not.DTE
UNC119	DTU.not.DTE
OCIAD1	DTU.not.DTE
DCUN1D4	DTU.not.DTE
LAMTOR3	DTU.not.DTE
UBE2D3	DTU.not.DTE
CLCN3	DTU.not.DTE
AADAT	DTU.not.DTE
GALNT7	DTU.not.DTE
DHX15	DTU.not.DTE
SEPSECS	DTU.not.DTE
TRIM2	DTU.not.DTE
FBXW7	DTU.not.DTE
TBC1D19	DTU.not.DTE
NSD2	DTU.not.DTE
MFSD10	DTU.not.DTE
GLRB	DTU.not.DTE
KLHL5	DTU.not.DTE
FAM149A	DTU.not.DTE
NCAPG	DTU.not.DTE
CCDC34	DTU.not.DTE
ELP4	DTU.not.DTE
MTCH2	DTU.not.DTE
HSPA8	DTU.not.DTE
PPP6R3	DTU.not.DTE
PRPF19	DTU.not.DTE
ARHGEF17	DTU.not.DTE
CEP126	DTU.not.DTE
EIF4G2	DTU.not.DTE
BIRC2	DTU.not.DTE
FBXO3	DTU.not.DTE
SLC1A2	DTU.not.DTE
MADD	DTU.not.DTE
NAA40	DTU.not.DTE
HPS5	DTU.not.DTE
COQ5	DTU.not.DTE
SLC11A2	DTU.not.DTE
PTGES3	DTU.not.DTE
BCL7A	DTU.not.DTE
RSRC2	DTU.not.DTE
VPS29	DTU.not.DTE
DUSP16	DTU.not.DTE
RFC5	DTU.not.DTE
STX2	DTU.not.DTE
CAND1	DTU.not.DTE
MDM1	DTU.not.DTE
CNOT2	DTU.not.DTE
CHD4	DTU.not.DTE
COPS7A	DTU.not.DTE
CDCA3	DTU.not.DTE
USP5	DTU.not.DTE
GNPTAB	DTU.not.DTE
LPCAT3	DTU.not.DTE
GOLT1B	DTU.not.DTE
PRKAB1	DTU.not.DTE
HCFC2	DTU.not.DTE
ST8SIA1	DTU.not.DTE
C2CD5	DTU.not.DTE
PHC1	DTU.not.DTE
FGFR1OP2	DTU.not.DTE
RWDD1	DTU.not.DTE
SMIM8	DTU.not.DTE
MCM9	DTU.not.DTE
NCOA7	DTU.not.DTE
RIPOR2	DTU.not.DTE
MTRF1L	DTU.not.DTE
PPARD	DTU.not.DTE
KCTD20	DTU.not.DTE
STK38	DTU.not.DTE
SOD2	DTU.not.DTE
MCM3	DTU.not.DTE
PHACTR1	DTU.not.DTE
ICK	DTU.not.DTE
E2F3	DTU.not.DTE
SMAP1	DTU.not.DTE
FIG4	DTU.not.DTE
ADGRG6	DTU.not.DTE
QKI	DTU.not.DTE
MDFI	DTU.not.DTE
FAM120B	DTU.not.DTE
TBP	DTU.not.DTE
MRPL2	DTU.not.DTE
BTN2A1	DTU.not.DTE
NUDT12	DTU.not.DTE
HMGCS1	DTU.not.DTE
DAP	DTU.not.DTE
BRD8	DTU.not.DTE
NNT	DTU.not.DTE
APBB3	DTU.not.DTE
CERT1	DTU.not.DTE
FAF2	DTU.not.DTE
CLK4	DTU.not.DTE
RNF130	DTU.not.DTE
THG1L	DTU.not.DTE
CCNG1	DTU.not.DTE
DROSHA	DTU.not.DTE
ARRDC3	DTU.not.DTE
NPR3	DTU.not.DTE
FAM172A	DTU.not.DTE
PDE4D	DTU.not.DTE
MACROH2A1	DTU.not.DTE
CSNK1A1	DTU.not.DTE
CPEB4	DTU.not.DTE
DBN1	DTU.not.DTE
SMC4	DTU.not.DTE
AMOTL2	DTU.not.DTE
OGG1	DTU.not.DTE
KPNA1	DTU.not.DTE
UBE3A	DTU.not.DTE
SLC25A36	DTU.not.DTE
TFDP2	DTU.not.DTE
FGF12	DTU.not.DTE
ACAP2	DTU.not.DTE
ECT2	DTU.not.DTE
GNAI2	DTU.not.DTE
TFG	DTU.not.DTE
FXR1	DTU.not.DTE
CBLB	DTU.not.DTE
BBX	DTU.not.DTE
GBE1	DTU.not.DTE
UMPS	DTU.not.DTE
NCBP2	DTU.not.DTE
SNX4	DTU.not.DTE
CSPG5	DTU.not.DTE
NEK11	DTU.not.DTE
MRPL3	DTU.not.DTE
MAPKAPK3	DTU.not.DTE
ABCC5	DTU.not.DTE
KLHL24	DTU.not.DTE
FOXP1	DTU.not.DTE
EIF4G1	DTU.not.DTE
SLC4A3	DTU.not.DTE
EEF1B2	DTU.not.DTE
ADAM23	DTU.not.DTE
KANSL3	DTU.not.DTE
LMAN2L	DTU.not.DTE
KCNIP3	DTU.not.DTE
FAHD2A	DTU.not.DTE
EPB41L5	DTU.not.DTE
TP53I3	DTU.not.DTE
GPD2	DTU.not.DTE
NRBP1	DTU.not.DTE
ASB3	DTU.not.DTE
PDE1A	DTU.not.DTE
GCA	DTU.not.DTE
SPTBN1	DTU.not.DTE
RTN4	DTU.not.DTE
LOXL3	DTU.not.DTE
CCDC88A	DTU.not.DTE
LANCL1	DTU.not.DTE
USP34	DTU.not.DTE
EHBP1	DTU.not.DTE
TXNDC9	DTU.not.DTE
MOB4	DTU.not.DTE
UXS1	DTU.not.DTE
ABCB6	DTU.not.DTE
SLC25A12	DTU.not.DTE
SDC1	DTU.not.DTE
ORC4	DTU.not.DTE
RND3	DTU.not.DTE
ATF2	DTU.not.DTE
AAK1	DTU.not.DTE
TRAK2	DTU.not.DTE
EPAS1	DTU.not.DTE
BCL9	DTU.not.DTE
MARK1	DTU.not.DTE
CACYBP	DTU.not.DTE
AMPD2	DTU.not.DTE
HDAC1	DTU.not.DTE
ARHGEF2	DTU.not.DTE
SWT1	DTU.not.DTE
MAD2L2	DTU.not.DTE
SMG7	DTU.not.DTE
PRDM2	DTU.not.DTE
PHTF1	DTU.not.DTE
KIF21B	DTU.not.DTE
GNPAT	DTU.not.DTE
SIPA1L2	DTU.not.DTE
AKT3	DTU.not.DTE
ACADM	DTU.not.DTE
ADGRL2	DTU.not.DTE
KDM5B	DTU.not.DTE
UAP1	DTU.not.DTE
PRPF3	DTU.not.DTE
IPO13	DTU.not.DTE
PIK3R3	DTU.not.DTE
BLZF1	DTU.not.DTE
SLC19A2	DTU.not.DTE
PTBP2	DTU.not.DTE
RSRP1	DTU.not.DTE
RCOR3	DTU.not.DTE
MTFR1L	DTU.not.DTE
CENPF	DTU.not.DTE
CAMSAP2	DTU.not.DTE
CREB1	DTU.not.DTE
HMGN3	DTU.not.DTE
CNR1	DTU.not.DTE
SGIP1	DTU.not.DTE
PLAGL1	DTU.not.DTE
AKAP7	DTU.not.DTE
SGK1	DTU.not.DTE
RNF146	DTU.not.DTE
MED28	DTU.not.DTE
CCNI	DTU.not.DTE
MFSD1	DTU.not.DTE
UCHL3	DTU.not.DTE
WDR35	DTU.not.DTE
SATB2	DTU.not.DTE
RAD23B	DTU.not.DTE
FKBP15	DTU.not.DTE
CTNNAL1	DTU.not.DTE
ABITRAM	DTU.not.DTE
SET	DTU.not.DTE
CNTRL	DTU.not.DTE
PHF19	DTU.not.DTE
RBM18	DTU.not.DTE
INVS	DTU.not.DTE
ALG2	DTU.not.DTE
IRF2BPL	DTU.not.DTE
DLST	DTU.not.DTE
GPR68	DTU.not.DTE
DNMT3A	DTU.not.DTE
ATL2	DTU.not.DTE
AFTPH	DTU.not.DTE
MXI1	DTU.not.DTE
TCTN3	DTU.not.DTE
KCNIP2	DTU.not.DTE
CAAP1	DTU.not.DTE
GRIA2	DTU.not.DTE
PCMT1	DTU.not.DTE
SLC10A7	DTU.not.DTE
CCDC77	DTU.not.DTE
PROSER1	DTU.not.DTE
UFM1	DTU.not.DTE
HSPH1	DTU.not.DTE
EXOSC8	DTU.not.DTE
FAM53C	DTU.not.DTE
ZFP30	DTU.not.DTE
GLT8D2	DTU.not.DTE
PTK2B	DTU.not.DTE
PPP3CC	DTU.not.DTE
ZNF706	DTU.not.DTE
SPOP	DTU.not.DTE
ZNF549	DTU.not.DTE
ZSCAN18	DTU.not.DTE
PDZRN3	DTU.not.DTE
TRMT1L	DTU.not.DTE
ZMYM2	DTU.not.DTE
TBC1D15	DTU.not.DTE
KHDRBS1	DTU.not.DTE
PIK3CA	DTU.not.DTE
HPCA	DTU.not.DTE
CLCC1	DTU.not.DTE
GTDC1	DTU.not.DTE
OCRL	DTU.not.DTE
KIAA1191	DTU.not.DTE
COPA	DTU.not.DTE
ZC3H7A	DTU.not.DTE
SERAC1	DTU.not.DTE
ZNF644	DTU.not.DTE
RPAP2	DTU.not.DTE
KLHL7	DTU.not.DTE
HERPUD2	DTU.not.DTE
HNRNPA2B1	DTU.not.DTE
FAM126A	DTU.not.DTE
RAMP3	DTU.not.DTE
CLTA	DTU.not.DTE
RECK	DTU.not.DTE
ACO1	DTU.not.DTE
DCAF10	DTU.not.DTE
CNTFR	DTU.not.DTE
CYREN	DTU.not.DTE
CALD1	DTU.not.DTE
P4HA1	DTU.not.DTE
VPS26A	DTU.not.DTE
MED13L	DTU.not.DTE
TSFM	DTU.not.DTE
PDE1B	DTU.not.DTE
CDK2	DTU.not.DTE
MORF4L2	DTU.not.DTE
METTL8	DTU.not.DTE
TTC21B	DTU.not.DTE
BAZ2B	DTU.not.DTE
EXOSC9	DTU.not.DTE
COQ8B	DTU.not.DTE
OBSL1	DTU.not.DTE
SNX21	DTU.not.DTE
VAPB	DTU.not.DTE
GDAP1L1	DTU.not.DTE
STAU1	DTU.not.DTE
STX16	DTU.not.DTE
RNF114	DTU.not.DTE
MTRR	DTU.not.DTE
ATP8A1	DTU.not.DTE
ZNF45	DTU.not.DTE
SSR1	DTU.not.DTE
NRN1	DTU.not.DTE
ATXN1	DTU.not.DTE
LRRFIP1	DTU.not.DTE
BBS2	DTU.not.DTE
TMTC4	DTU.not.DTE
EFNB2	DTU.not.DTE
SEPTIN6	DTU.not.DTE
TMEM255A	DTU.not.DTE
FAM193A	DTU.not.DTE
GGA3	DTU.not.DTE
NUP85	DTU.not.DTE
NT5C	DTU.not.DTE
C1orf61	DTU.not.DTE
DDX31	DTU.not.DTE
INSIG2	DTU.not.DTE
CCDC93	DTU.not.DTE
GRIA3	DTU.not.DTE
C3	DTU.not.DTE
GZF1	DTU.not.DTE
NAPB	DTU.not.DTE
